category,usable_name,merchant_id,business_url,merchant_summary,extracted_products,product_type,revenue_model,operational_model,sales_channel,customer_type
Digital Solutions,Stellar Media Marketing,acct_104IQF4Z3EYStiC3,http://stellarmediamarketing.com/,"Stellar Media Marketing is a digital marketing agency based in Aurora, Colorado, providing social media management and digital marketing strategy services aimed at driving brand recognition and results for businesses across the United States. Clients can engage in one-time services or subscribe to ongoing support and training programs.","[""Digital Marketing Strategy"",""Social Media Management"",""Training \u0026 Consulting""]","[""Services""]","[""One-Time"",""Subscription""]","[""Direct""]","[""Online""]","[""B2B"",""B2C""]"
Digital Solutions,Colourbox ApS,acct_14QxkhGUllvagZrf,http://www.colourbox.com,"This merchant provides high-quality stock images, videos, and illustrations with transparent pricing and licensing for various uses, including print, web, and social media.","[""Stock images"",""Videos"",""Illustrations""]","[""Digital""]","[""One-Time"",""Subscription""]","[""Direct""]","[""Online""]","[""B2B"",""B2C""]"
Digital Solutions,Alekssamoylov,acct_14dHUgHDrLZENXFL,http://alekssamoylov.com/,null,"[""Korean comics""]","[""Digital""]",null,null,"[""Online""]","[""B2C""]"
Digital Solutions,Logan Brickz,acct_14mG6YD5hJddyDcd,http://loganbrickz.com,null,null,"[""Digital""]","[""Subscription""]","[""Direct""]","[""Online""]","[""B2C""]"
E-commerce,Heritage Handcrafted,acct_102WIU15QCKtrnRp,https://heritagehandcrafted.com/,"Heritage Handcrafted specializes in handmade whiskey barrel furniture and gifts, crafted from reclaimed barrel staves in North Carolina. They prioritize customer satisfaction and offer a variety of unique products.","[""Whiskey barrel furniture"",""Cufflinks"",""Lapel pins"",""Gifts""]","[""Physical""]","[""One-Time""]","[""Direct""]","[""Online""]","[""B2C""]"
E-commerce,JMB Leather,acct_102iW02pM4xUFBuh,https://jmbleather.com/,null,"[""leather bags"",""belts"",""billfolds"",""tech cases"",""camera straps"",""lifestyle leather goods""]","[""Physical""]","[""One-Time""]","[""Direct""]","[""Online""]","[""B2C""]"
E-commerce,James Colarusso,acct_102jIi2ygh9qGzFD,https://jamescolarusso.com/,null,"[""pendants"",""necklaces"",""rings"",""bracelets"",""earrings"",""cufflinks""]","[""Physical""]","[""One-Time""]","[""Direct""]","[""Online""]","[""B2C""]"
E-commerce,6KU Bikes,acct_1036JK21kUXU0pMa,https://6kubikes.myshopify.com/,"6KU is a retailer that sells a variety of bicycles, including fixed gear, commuter, and road bikes, along with urban cycling gear and accessories. Customers can purchase these products through their online platform, with a straightforward one-time payment structure.","[""Fixed Gear Bikes"",""Commuter Bikes"",""Road Bikes"",""Urban Cycling Gear"",""Kids Kick Scooters""]","[""Physical"",""Services""]","[""One-Time""]","[""Direct""]","[""Online""]","[""B2C""]"
E-commerce,Love Objects,acct_103FAh2wZaR9FdCe,http://shop.love-objects.de/,"The merchant love-objects.de provides resources across various topic categories, including Automotive, Finance, Health, Shopping, and Travel, available online.","[""resources across Automotive, Finance, Health, Shopping, Travel""]","[""Digital""]",null,null,"[""Online""]","[""B2C""]"
E-commerce,"Blue Sky Bee Supply, LTD",acct_103GBx2jmuUGbln3,http://blueskybeesupply.com/,"Blue Sky Bee Supply offers a wide range of products and services related to beekeeping, including premium honey bottles, beekeeping equipment, and supplies.","[""honey bottles"",""beekeeping equipment"",""hive tools"",""custom honey packaging"",""protective gear"",""honey processing tools""]","[""Physical"",""Services""]","[""One-Time""]","[""Direct""]","[""Online"",""Physical""]","[""B2B"",""B2C""]"
E-commerce,Glorify Apparel,acct_103fjP2eWsQWBKD7,https://glorifyinternational.org/,null,"[""Hoodies"",""T-Shirts"",""Sweatshirts"",""Accessories"",""Stickers""]","[""Physical""]","[""One-Time""]","[""Direct""]","[""Online""]","[""B2C""]"
E-commerce,Short Par 4 LLC,acct_103gsI236Xvp77DV,http://www.shortpar4.com,Short Par 4 is a monthly golf subscription service that delivers premium apparel and accessories curated by Style Caddies directly to customers' doors.,"[""Monthly golf subscription service"",""Golf apparel and accessories"",""Curated items from brand name companies""]","[""Digital"",""Services""]","[""Subscription""]","[""Direct""]","[""Online""]","[""B2C""]"
E-commerce,GILEAD BOOKS,acct_1040Jb401bzj7hne,http://www.gileadbooks.com,"Gilead Books specializes in quality used and secondhand books, particularly focusing on Christian, religious, and theology literature. The business operates as a family-run company, emphasizing excellent customer service and fast delivery options. They also publish works by new and established authors and reinvest their profits to support these publications.","[""used books"",""out of print books"",""secondhand books"",""Christian used books"",""theology books"",""religious books"",""published books in print and ebook format""]","[""Physical"",""Digital""]","[""One-Time"",""Subscription""]","[""Direct""]","[""Online""]","[""B2C""]"
E-commerce,Precision Time,acct_1041qA46F06t1Md0,https://ilovewatches.com/,null,"[""Watches"",""Watch Bands"",""Watch Repair Services""]","[""Physical"",""Services""]","[""One-Time"",""Subscription""]","[""Direct""]","[""Online""]","[""B2C""]"
Education,Bookmark.org,acct_102lab2snZO3qry1,https://joedavison.com/,Joe Davison is engaged in providing value primarily through education and consulting services.,"[""Education courses"",""Archiving service"",""Management consulting articles"",""Copywriting resources""]","[""Digital"",""Services""]","[""One-Time"",""Subscription""]","[""Direct""]","[""Online""]","[""B2B"",""B2C""]"
Education,EDE Course,acct_104Fzy4LseAOEqTw,http://edecourse.com/,"EDE offers specialized ultrasound training courses designed for medical professionals, helping them acquire essential skills for effective diagnosis and treatment.","[""EDE Course"",""Online Ultrasound Training Courses""]","[""Services""]","[""One-Time""]","[""Direct""]","[""Online""]","[""B2B"",""B2C""]"
Education,Annamasonart,acct_14EKXE4N511aF2Mz,http://naturestudio.com,"Nature Studio is an online art school founded by Anna Mason, specializing in watercolor painting and helping individuals unleash their creativity through detailed nature-inspired art techniques. They offer memberships with access to numerous video tutorials and classes.","[""Membership"",""Online Art Classes"",""Nature-inspired Art Tutorials"",""Art Supplies""]","[""Services"",""Digital""]","[""Subscription""]","[""Direct""]","[""Online""]","[""B2C""]"
Education,Calm Reflex,acct_15kE0MB9qoxDV1I0,http://calm-reflex.bookings.class4kids.co.uk/,"ClassForKids provides a booking and management system for kids clubs in the UK, facilitating the discovery and registration for thousands of kids classes. They cater to both parents and organizers seeking efficient solutions for kids' educational activities.","[""kids classes"",""booking and management system""]","[""Services""]","[""One-Time"",""Subscription""]","[""Marketplace""]","[""Online""]","[""B2B"",""B2C""]"
Education,Fairyland Elementary School PTO,acct_15yip6APPLEwg5PV,http://fairylandschool.org,"Fairyland School is an award-winning public elementary school in Lookout Mountain, Georgia, providing quality education from pre-kindergarten through fifth grade to children in the community.","[""Elementary education"",""Pre-kindergarten to fifth grade programs""]","[""Services""]","[""One-Time""]","[""Direct""]","[""Physical"",""Online""]","[""B2C""]"
Education,tom bills guitars,acct_16EOCPJXu7cKAXfh,https://theartoflutherie.com/,"Luthier School Luthier’s EDGE offers online guitar making classes, books, and reviews for luthier tools.","[""Online guitar-making classes"",""Books on lutherie"",""Luthier tool reviews""]","[""Digital"",""Services""]","[""One-Time"",""Subscription""]","[""Direct""]","[""Online""]","[""B2C""]"
Education,Region 13 Products,acct_16ODadJtbCEDdsS5,https://store.esc13.net/,"ESC Region 13 provides a range of quality products and services aimed at ensuring student success and operational efficiency. They offer educational resources, including print and digital materials designed for educators and students.","[""Print Digital Downloads"",""FACTastic Math Strategy Collection"",""Student Work Review Protocol"",""Texas State Plan for the Education of Gifted/Talented Students""]","[""Digital"",""Services""]","[""One-Time"",""Subscription""]","[""Direct""]","[""Online""]","[""B2B"",""B2C""]"
Education,board one chess,acct_16RParEjqrwBScOK,http://boardonechess.com/,"Board One Chess Academy is a full service chess coaching organization specializing in K through 5th grade players of all skill levels in the Tampa Bay area. They provide coaching, training, and resources to help children excel at chess.","[""Private Lessons"",""Summer Camp""]","[""Services""]","[""One-Time""]","[""Direct""]","[""Online""]","[""B2C""]"
Education,Zookal Pty Ltd,acct_177eJ1IHDLepLNzw,http://zookal.com/,"Red Velvet AI provides an AI-powered platform that supports Recognition of Prior Learning, Credit Transfer, and skills assessment for RTOs, universities, and admissions teams. Their technology analyzes resumes, videos, third-party evidence, work samples, and course documentation to assist assessors in mapping evidence against competency frameworks and assessment criteria.","[""VelvetPath RPL platform"",""VelvetAssess Assessment Validation Tool"",""Transcript Intelligence \u0026 Course Mapping""]","[""Digital"",""Services""]","[""Subscription""]","[""Direct""]","[""Online""]","[""B2B"",""B2C""]"
Education,Art of illumination,acct_17LJUbJBZjZcYH8L,http://www.islamicillumination.com,The website is curated by Dr. Esra Alhamal to provide resources about Islamic illumination and art.,"[""Islamic art workshops"",""Online courses"",""Art resources"",""Podcast""]","[""Services"",""Digital""]","[""Subscription"",""One-Time""]","[""Direct""]","[""Online""]","[""B2B"",""B2C""]"
Email Services,emailopenrateoptimization.com,acct_1KUCzsPaO2yU17uj,https://emailopenrateoptimization.com/,"Email Open Rate Optimization provides services aimed at enhancing email marketing effectiveness through various optimizations focused on deliverability and open rates. They direct their offerings toward both businesses and individual consumers, allowing for direct online engagement and transactions.","[""Email Deliverability Optimization"",""Email Open Rate Optimization"",""DMARC Configuration for Email Protection""]","[""Services""]","[""One-Time"",""Subscription""]","[""Direct""]","[""Online""]","[""B2B"",""B2C""]"
Email Services,jrminerals&energy.com,acct_1MmQC8EOH5FhPdv1,http://McConville.com,"mcconville.com offers reliable email services using your own name, providing features like 10 GB storage, spam and virus protection, and excellent customer support. Customers can sign up to create a personal email address, enhancing their personal brand and maintaining a professional image.","[""Email Services""]","[""Digital"",""Services""]","[""One-Time""]","[""Direct""]","[""Online""]","[""B2C""]"
Email Services,MightyMail LLC,acct_1Qw8zeKFK9Al4Hsx,http://mightymail.ai,null,"[""Cold Email Infrastructure"",""Email Copy Audits"",""Cold Email Best Practices""]","[""Services""]","[""Subscription""]","[""Direct""]","[""Online""]","[""B2B""]"
Email Services,Foam home insulation & construction,acct_1TEaCBAdrGzvzNjv,http://dasilva.com,"dasilva.com offers a reliable email service that utilizes your own name, allowing users to have a personalized and professional email address. The service includes features such as 10 GB storage, spam and virus protection, and support from human experts.","[""Realnames email service""]","[""Digital"",""Services""]","[""One-Time""]","[""Direct""]","[""Online""]","[""B2C""]"
Email Services,Trigger Media Project,acct_1TJ53G34IiSxnL0P,http://sendhaven.io,"SendHaven provides enterprise-grade email infrastructure specifically for high-risk industries such as iGaming, crypto, forex, CBD, and adult content platforms, ensuring dedicated servers with optimal deliverability and no category restrictions.","[""Email delivery infrastructure"",""Dedicated servers"",""IP warmup service"",""Email list cleaning service""]","[""Services""]","[""Subscription""]","[""Direct""]","[""Online""]","[""B2B""]"
Entertainment,"Keji, Inc.",acct_0cjRi9MGIVSOjKBBSjvo,http://kejitoys.com,"KEJI toys & games designs and creates toy and board game products, emphasizing creativity and playfulness.","[""Maki Stack"",""Nut So Fast"",""Woo Boo"",""Brobo"",""Draconis Invasion""]","[""Physical"",""Services""]","[""One-Time""]","[""Direct""]","[""Online"",""Physical""]","[""B2C""]"
Entertainment,"Left Coast Chamber Ensemble, Inc.",acct_102mIJ2d3j4QYpfV,http://leftcoastensemble.org/,null,"[""Concerts"",""Workshops"",""Educational Programs""]","[""Services""]","[""One-Time"",""Subscription""]","[""Direct""]","[""Online"",""Physical""]","[""B2C""]"
Entertainment,txtMovies,acct_14GRam4sGP15y5bv,http://txtmovies.com/,"123movies is an online media service that provides access to movies and TV shows to its users at no cost. It offers a vast library of content for streaming or downloading, allowing users to access a wide variety of movies and shows without needing to register or pay.","[""Movies"",""TV Shows""]","[""Digital"",""Services""]","[""One-Time""]","[""Direct""]","[""Online""]","[""B2C""]"
